n,V,resultado,tiempo (programaciondinamica)
0,580,-1,0.002738
0,580,-1,0.001575
0,580,-1,0.001713
0,580,-1,0.002325
0,580,-1,0.00175
0,580,-1,0.00175
0,580,-1,0.002037
0,580,-1,0.001862
0,580,-1,0.002288
0,580,-1,0.001963
0,580,-1,0.0021
0,580,-1,0.002087
0,580,-1,0.00175
0,580,-1,0.001987
0,580,-1,0.001975
0,580,-1,0.001538
0,580,-1,0.001813
0,580,-1,0.001875
0,580,-1,0.002863
0,590,-1,0.002125
0,590,-1,0.001975
0,590,-1,0.002162
0,590,-1,0.001825
0,590,-1,0.001475
0,590,-1,0.0017
0,590,-1,0.001925
0,590,-1,0.00215
0,590,-1,0.0017
0,590,-1,0.002563
0,590,-1,0.001625
0,590,-1,0.001588
0,590,-1,0.0025
0,590,-1,0.001788
0,590,-1,0.003225
0,590,-1,0.0017
0,590,-1,0.001637
0,590,-1,0.002025
0,590,-1,0.0015
0,590,-1,0.001687
0,600,-1,0.0017
0,600,-1,0.003238
0,600,-1,0.001663
0,600,-1,0.00275
0,600,-1,0.001838
0,600,-1,0.001975
0,600,-1,0.002463
0,600,-1,0.001863
0,600,-1,0.001975
0,600,-1,0.0018
0,600,-1,0.001738
0,600,-1,0.00165
0,600,-1,0.001937
0,600,-1,0.001725
0,600,-1,0.001875
0,600,-1,0.002762
0,600,-1,0.00175
0,600,-1,0.0015
0,600,-1,0.001812
0,600,-1,0.002337
0,610,-1,0.00165
0,610,-1,0.001937
0,610,-1,0.001838
0,610,-1,0.003375
0,610,-1,0.002087
0,610,-1,0.001687
0,610,-1,0.002125
0,610,-1,0.0016
0,610,-1,0.0018
0,610,-1,0.001825
0,610,-1,0.002137
0,610,-1,0.0019
0,610,-1,0.002963
0,610,-1,0.001462
0,610,-1,0.002025
0,610,-1,0.0016
0,610,-1,0.001888
0,610,-1,0.002237
0,610,-1,0.002087
0,610,-1,0.002301
0,620,-1,0.001813
0,620,-1,0.0017
0,620,-1,0.002038
0,620,-1,0.0016
0,620,-1,0.0016
0,620,-1,0.001476
0,620,-1,0.00165
0,620,-1,0.001638
0,620,-1,0.00155
0,620,-1,0.001688
0,620,-1,0.0017
0,620,-1,0.001725
0,620,-1,0.001725
0,620,-1,0.002038
0,620,-1,0.00195
0,620,-1,0.0016
0,620,-1,0.0018
0,620,-1,0.001962
0,620,-1,0.00255
0,620,-1,0.002125
0,630,-1,0.00155
0,630,-1,0.003325
0,630,-1,0.001762
0,630,-1,0.001763
0,630,-1,0.001738
0,630,-1,0.0019
0,630,-1,0.0019
0,630,-1,0.001775
0,630,-1,0.002125
0,630,-1,0.002363
0,630,-1,0.001913
0,630,-1,0.001825
0,630,-1,0.001788
0,630,-1,0.002588
0,630,-1,0.00165
0,630,-1,0.0017
0,630,-1,0.00185
0,630,-1,0.002375
0,630,-1,0.00255
0,630,-1,0.0022
0,640,-1,0.001675
0,640,-1,0.002163
0,640,-1,0.0018
0,640,-1,0.001925
0,640,-1,0.001875
0,640,-1,0.001775
0,640,-1,0.002037
0,640,-1,0.002526
0,640,-1,0.001587
0,640,-1,0.001737
0,640,-1,0.001975
0,640,-1,0.001725
0,640,-1,0.00155
0,640,-1,0.002363
0,640,-1,0.002463
0,640,-1,0.001688
0,640,-1,0.001638
0,640,-1,0.00205
0,640,-1,0.002062
0,640,-1,0.002138
0,650,-1,0.001837
0,650,-1,0.001787
0,650,-1,0.001912
0,650,-1,0.001562
0,650,-1,0.002138
0,650,-1,0.001487
0,650,-1,0.001687
0,650,-1,0.00215
0,650,-1,0.002112
0,650,-1,0.001625
0,650,-1,0.002113
0,650,-1,0.002337
0,650,-1,0.0018
0,650,-1,0.001925
0,650,-1,0.001863
0,650,-1,0.002163
0,650,-1,0.002363
0,650,-1,0.00175
0,650,-1,0.001663
0,650,-1,0.0015
0,660,-1,0.0021
0,660,-1,0.001863
0,660,-1,0.001538
0,660,-1,0.001688
0,660,-1,0.002075
0,660,-1,0.001638
0,660,-1,0.002012
0,660,-1,0.0021
0,660,-1,0.002112
0,660,-1,0.002163
0,660,-1,0.001888
0,660,-1,0.0017
0,660,-1,0.003012
0,660,-1,0.001488
0,660,-1,0.001525
0,660,-1,0.00265
0,660,-1,0.001437
0,660,-1,0.001788
0,660,-1,0.002525
0,660,-1,0.00155
0,670,-1,0.001825
0,670,-1,0.002525
0,670,-1,0.00185
0,670,-1,0.0019
0,670,-1,0.001738
0,670,-1,0.002075
0,670,-1,0.0028
0,670,-1,0.001675
0,670,-1,0.001725
0,670,-1,0.0015
0,670,-1,0.001512
0,670,-1,0.00195
0,670,-1,0.00165
0,670,-1,0.001675
0,670,-1,0.001463
0,670,-1,0.002962
0,670,-1,0.0018
0,670,-1,0.002438
0,670,-1,0.00205
0,670,-1,0.001775
0,680,-1,0.001637
0,680,-1,0.002025
0,680,-1,0.001788
0,680,-1,0.0025
0,680,-1,0.002087
0,680,-1,0.002175
0,680,-1,0.001737
0,680,-1,0.001625
0,680,-1,0.001762
0,680,-1,0.002225
0,680,-1,0.002475
0,680,-1,0.001575
0,680,-1,0.001713
0,680,-1,0.001525
0,680,-1,0.001925
0,680,-1,0.001675
0,680,-1,0.001563
0,680,-1,0.001563
0,680,-1,0.0024
0,680,-1,0.001725
0,690,-1,0.002063
0,690,-1,0.00215
0,690,-1,0.001662
0,690,-1,0.001925
0,690,-1,0.001813
0,690,-1,0.001663
0,690,-1,0.002237
0,690,-1,0.001738
0,690,-1,0.001637
0,690,-1,0.001738
0,690,-1,0.001937
0,690,-1,0.001763
0,690,-1,0.001625
0,690,-1,0.001875
0,690,-1,0.0023
0,690,-1,0.001625
0,690,-1,0.001713
0,690,-1,0.002038
0,690,-1,0.001712
0,690,-1,0.001712
0,700,-1,0.001663
0,700,-1,0.002137
0,700,-1,0.001713
0,700,-1,0.0024
0,700,-1,0.00175
0,700,-1,0.001862
0,700,-1,0.002
0,700,-1,0.002425
0,700,-1,0.001975
0,700,-1,0.00155
0,700,-1,0.001937
0,700,-1,0.0017
0,700,-1,0.00185
0,700,-1,0.001725
0,700,-1,0.0024
0,700,-1,0.001975
0,700,-1,0.0027
0,700,-1,0.00185
0,700,-1,0.002787
0,700,-1,0.002751
0,710,-1,0.001812
0,710,-1,0.0018
0,710,-1,0.001712
0,710,-1,0.001625
0,710,-1,0.00245
0,710,-1,0.001712
0,710,-1,0.00155
0,710,-1,0.002588
0,710,-1,0.00165
0,710,-1,0.0019
0,710,-1,0.001676
0,710,-1,0.001675
0,710,-1,0.001612
0,710,-1,0.001775
0,710,-1,0.001838
0,710,-1,0.001713
0,710,-1,0.001688
0,710,-1,0.00255
0,710,-1,0.0018
0,710,-1,0.001675
0,720,-1,0.001813
0,720,-1,0.001675
0,720,-1,0.001575
0,720,-1,0.001687
0,720,-1,0.00165
0,720,-1,0.001638
0,720,-1,0.0018
0,720,-1,0.001462
0,720,-1,0.001875
0,720,-1,0.001863
0,720,-1,0.18659
0,720,-1,0.001725
0,720,-1,0.002187
0,720,-1,0.002388
0,720,-1,0.001725
0,720,-1,0.002238
0,720,-1,0.001825
0,720,-1,0.0016
0,720,-1,0.002375
0,720,-1,0.002125
0,730,-1,0.001713
0,730,-1,0.00165
0,730,-1,0.001938
0,730,-1,0.002525
0,730,-1,0.001825
0,730,-1,0.001787
0,730,-1,0.001875
0,730,-1,0.001763
0,730,-1,0.001525
0,730,-1,0.002088
0,730,-1,0.001437
0,730,-1,0.001712
0,730,-1,0.001788
0,730,-1,0.0015
0,730,-1,0.0025
0,730,-1,0.001663
0,730,-1,0.001875
0,730,-1,0.0016
0,730,-1,0.001737
0,730,-1,0.001687
0,740,-1,0.002112
0,740,-1,0.001713
0,740,-1,0.002137
0,740,-1,0.0016
0,740,-1,0.001925
0,740,-1,0.001688
0,740,-1,0.00215
0,740,-1,0.00165
0,740,-1,0.002087
0,740,-1,0.002175
0,740,-1,0.00175
0,740,-1,0.003487
0,740,-1,0.002
0,740,-1,0.002275
0,740,-1,0.001713
0,740,-1,0.00215
0,740,-1,0.002338
0,740,-1,0.001788
0,740,-1,0.001912
0,740,-1,0.001537
0,750,-1,0.001813
0,750,-1,0.00145
0,750,-1,0.002338
0,750,-1,0.001912
0,750,-1,0.001825
0,750,-1,0.0016
0,750,-1,0.0017
0,750,-1,0.002226
0,750,-1,0.00165
0,750,-1,0.002225
0,750,-1,0.002037
0,750,-1,0.001537
0,750,-1,0.001725
0,750,-1,0.001813
0,750,-1,0.001562
0,750,-1,0.0018
0,750,-1,0.001837
0,750,-1,0.0018
0,750,-1,0.0016
0,750,-1,0.001938
0,760,-1,0.0021
0,760,-1,0.001713
0,760,-1,0.002237
0,760,-1,0.0019
0,760,-1,0.001938
0,760,-1,0.001663
0,760,-1,0.002037
0,760,-1,0.001638
0,760,-1,0.0018
0,760,-1,0.001662
0,760,-1,0.001825
0,760,-1,0.002213
0,760,-1,0.002075
0,760,-1,0.001825
0,760,-1,0.001838
0,760,-1,0.001375
0,760,-1,0.0016
0,760,-1,0.001688
0,760,-1,0.0017
0,760,-1,0.001613
0,770,-1,0.001937
0,770,-1,0.00155
0,770,-1,0.001775
0,770,-1,0.001575
0,770,-1,0.001687
0,770,-1,0.002
0,770,-1,0.001813
0,770,-1,0.001625
0,770,-1,0.001787
0,770,-1,0.00165
0,770,-1,0.002062
0,770,-1,0.001588
0,770,-1,0.001675
0,770,-1,0.002288
0,770,-1,0.001762
0,770,-1,0.002075
0,770,-1,0.002325
0,770,-1,0.00295
0,770,-1,0.001638
0,770,-1,0.001651
0,780,-1,0.001613
0,780,-1,0.002413
0,780,-1,0.0021
0,780,-1,0.002787
0,780,-1,0.001738
0,780,-1,0.001675
0,780,-1,0.001638
0,780,-1,0.002
0,780,-1,0.001787
0,780,-1,0.001987
0,780,-1,0.001987
0,780,-1,0.001887
0,780,-1,0.001762
0,780,-1,0.001587
0,780,-1,0.001775
0,780,-1,0.002563
0,780,-1,0.002038
0,780,-1,0.002637
0,780,-1,0.002138
0,780,-1,0.00165
0,790,-1,0.001562
0,790,-1,0.001837
0,790,-1,0.001525
0,790,-1,0.00205
0,790,-1,0.00205
0,790,-1,0.00155
0,790,-1,0.00215
0,790,-1,0.00165
0,790,-1,0.001688
0,790,-1,0.0017
0,790,-1,0.002813
0,790,-1,0.001575
0,790,-1,0.001725
0,790,-1,0.001825
0,790,-1,0.002063
0,790,-1,0.001575
0,790,-1,0.001675
0,790,-1,0.001863
0,790,-1,0.001737
0,790,-1,0.0016
0,800,-1,0.001538
0,800,-1,0.001837
0,800,-1,0.002213
0,800,-1,0.001725
0,800,-1,0.00215
0,800,-1,0.001812
0,800,-1,0.001612
0,800,-1,0.001813
0,800,-1,0.0018
0,800,-1,0.00175
0,800,-1,0.00285
0,800,-1,0.001863
0,800,-1,0.001863
0,800,-1,0.001962
0,800,-1,0.001575
0,800,-1,0.001512
0,800,-1,0.00165
0,800,-1,0.001875
0,800,-1,0.001825
0,800,-1,0.001813
0,810,-1,0.0022
0,810,-1,0.001788
0,810,-1,0.001825
0,810,-1,0.001662
0,810,-1,0.001575
0,810,-1,0.0022
0,810,-1,0.001738
0,810,-1,0.001975
0,810,-1,0.001362
0,810,-1,0.00215
0,810,-1,0.002112
0,810,-1,0.00205
0,810,-1,0.001713
0,810,-1,0.00195
0,810,-1,0.001487
0,810,-1,0.001512
0,810,-1,0.001588
0,810,-1,0.001912
0,810,-1,0.002438
0,810,-1,0.002312
0,820,-1,0.00165
0,820,-1,0.002375
0,820,-1,0.001813
0,820,-1,0.002012
0,820,-1,0.001925
0,820,-1,0.002325
0,820,-1,0.001825
0,820,-1,0.001637
0,820,-1,0.002275
0,820,-1,0.002
0,820,-1,0.001887
0,820,-1,0.0019
0,820,-1,0.001675
0,820,-1,0.002113
0,820,-1,0.001788
0,820,-1,0.00155
0,820,-1,0.0018
0,820,-1,0.0018
0,820,-1,0.001937
0,820,-1,0.0019
0,830,-1,0.001988
0,830,-1,0.00175
0,830,-1,0.001612
0,830,-1,0.001488
0,830,-1,0.002075
0,830,-1,0.001825
0,830,-1,0.002763
0,830,-1,0.001775
0,830,-1,0.002
0,830,-1,0.002362
0,830,-1,0.001563
0,830,-1,0.001513
0,830,-1,0.001675
0,830,-1,0.0017
0,830,-1,0.001788
0,830,-1,0.001688
0,830,-1,0.001825
0,830,-1,0.001925
0,830,-1,0.002137
0,830,-1,0.001763
0,840,-1,0.0017
0,840,-1,0.001738
0,840,-1,0.0018
0,840,-1,0.001788
0,840,-1,0.002275
0,840,-1,0.001725
0,840,-1,0.001662
0,840,-1,0.001625
0,840,-1,0.001987
0,840,-1,0.007075
0,840,-1,0.001725
0,840,-1,0.002263
0,840,-1,0.002038
0,840,-1,0.002088
0,840,-1,0.0016
0,840,-1,0.001613
0,840,-1,0.001637
0,840,-1,0.001687
0,840,-1,0.001687
0,840,-1,0.001925
0,850,-1,0.001775
0,850,-1,0.002463
0,850,-1,0.001725
0,850,-1,0.002025
0,850,-1,0.001837
0,850,-1,0.00265
0,850,-1,0.00165
0,850,-1,0.001913
0,850,-1,0.001763
0,850,-1,0.00195
0,850,-1,0.001675
0,850,-1,0.001825
0,850,-1,0.002675
0,850,-1,0.001625
0,850,-1,0.0018
0,850,-1,0.0018
0,850,-1,0.001637
0,850,-1,0.001775
0,850,-1,0.002787
0,850,-1,0.001675
0,860,-1,0.001712
0,860,-1,0.0019
0,860,-1,0.001737
0,860,-1,0.0017
0,860,-1,0.0016
0,860,-1,0.001963
0,860,-1,0.001838
0,860,-1,0.00165
0,860,-1,0.002037
0,860,-1,0.002937
0,860,-1,0.001975
0,860,-1,0.001687
0,860,-1,0.001538
0,860,-1,0.001976
0,860,-1,0.001925
0,860,-1,0.0017
0,860,-1,0.001962
0,860,-1,0.001937
0,860,-1,0.002075
0,860,-1,0.002937
0,870,-1,0.001875
0,870,-1,0.0016
0,870,-1,0.002012
0,870,-1,0.002612
0,870,-1,0.002713
0,870,-1,0.00175
0,870,-1,0.001775
0,870,-1,0.001838
0,870,-1,0.001813
0,870,-1,0.002288
0,870,-1,0.001975
0,870,-1,0.002226
0,870,-1,0.001688
0,870,-1,0.001837
0,870,-1,0.001687
0,870,-1,0.001687
0,870,-1,0.001612
0,870,-1,0.001675
0,870,-1,0.001813
0,870,-1,0.001812
0,880,-1,0.002962
0,880,-1,0.001462
0,880,-1,0.002675
0,880,-1,0.001838
0,880,-1,0.001612
0,880,-1,0.002288
0,880,-1,0.001725
0,880,-1,0.001775
0,880,-1,0.001575
0,880,-1,0.001512
0,880,-1,0.001525
0,880,-1,0.001687
0,880,-1,0.0018
0,880,-1,0.002137
0,880,-1,0.002013
0,880,-1,0.002262
0,880,-1,0.001975
0,880,-1,0.001825
0,880,-1,0.002312
0,880,-1,0.001925
0,890,-1,0.001713
0,890,-1,0.001763
0,890,-1,0.001912
0,890,-1,0.001687
0,890,-1,0.001663
0,890,-1,0.001688
0,890,-1,0.002163
0,890,-1,0.001875
0,890,-1,0.001863
0,890,-1,0.001725
0,890,-1,0.0018
0,890,-1,0.00185
0,890,-1,0.001638
0,890,-1,0.002
0,890,-1,0.001563
0,890,-1,0.001638
0,890,-1,0.001662
0,890,-1,0.002013
0,890,-1,0.00185
0,890,-1,0.002625
0,900,-1,0.002125
0,900,-1,0.001537
0,900,-1,0.001975
0,900,-1,0.001725
0,900,-1,0.00165
0,900,-1,0.001888
0,900,-1,0.001488
0,900,-1,0.001937
0,900,-1,0.001887
0,900,-1,0.0016
0,900,-1,0.002
0,900,-1,0.001775
0,900,-1,0.001937
0,900,-1,0.001625
0,900,-1,0.00165
0,900,-1,0.002588
0,900,-1,0.001687
0,900,-1,0.001887
0,900,-1,0.001738
0,900,-1,0.002263
0,910,-1,0.001787
0,910,-1,0.001638
0,910,-1,0.001975
0,910,-1,0.001813
0,910,-1,0.002262
0,910,-1,0.001587
0,910,-1,0.001863
0,910,-1,0.001587
0,910,-1,0.0017
0,910,-1,0.001775
0,910,-1,0.001725
0,910,-1,0.001662
0,910,-1,0.002363
0,910,-1,0.001612
0,910,-1,0.002125
0,910,-1,0.001575
0,910,-1,0.001725
0,910,-1,0.001925
0,910,-1,0.001637
0,910,-1,0.002263
0,920,-1,0.001725
0,920,-1,0.002762
0,920,-1,0.0016
0,920,-1,0.00205
0,920,-1,0.002212
0,920,-1,0.0016
0,920,-1,0.001763
0,920,-1,0.001837
0,920,-1,0.001662
0,920,-1,0.001638
0,920,-1,0.001875
0,920,-1,0.001663
0,920,-1,0.00195
0,920,-1,0.001525
0,920,-1,0.001675
0,920,-1,0.002925
0,920,-1,0.00175
0,920,-1,0.002213
0,920,-1,0.001913
0,920,-1,0.001725
0,930,-1,0.001825
0,930,-1,0.001987
0,930,-1,0.001787
0,930,-1,0.0016
0,930,-1,0.0021
0,930,-1,0.0018
0,930,-1,0.002
0,930,-1,0.001988
0,930,-1,0.001513
0,930,-1,0.0015
0,930,-1,0.001725
0,930,-1,0.001738
0,930,-1,0.00155
0,930,-1,0.001812
0,930,-1,0.00185
0,930,-1,0.001588
0,930,-1,0.001813
0,930,-1,0.001512
0,930,-1,0.002137
0,930,-1,0.001625
0,940,-1,0.002162
0,940,-1,0.001862
0,940,-1,0.00185
0,940,-1,0.00165
0,940,-1,0.00185
0,940,-1,0.002137
0,940,-1,0.001812
0,940,-1,0.002125
0,940,-1,0.001863
0,940,-1,0.002175
0,940,-1,0.0016
0,940,-1,0.00235
0,940,-1,0.001988
0,940,-1,0.002262
0,940,-1,0.001625
0,940,-1,0.00185
0,940,-1,0.001775
0,940,-1,0.002087
0,940,-1,0.002338
0,940,-1,0.002312
0,950,-1,0.00185
0,950,-1,0.0018
0,950,-1,0.002237
0,950,-1,0.001713
0,950,-1,0.001712
0,950,-1,0.001612
0,950,-1,0.001725
0,950,-1,0.001988
0,950,-1,0.00155
0,950,-1,0.00205
0,950,-1,0.001712
0,950,-1,0.002575
0,950,-1,0.001513
0,950,-1,0.001875
0,950,-1,0.001587
0,950,-1,0.00195
0,950,-1,0.0016
0,950,-1,0.001788
0,950,-1,0.002425
0,950,-1,0.00165
0,960,-1,0.0023
0,960,-1,0.001825
0,960,-1,0.003275
0,960,-1,0.0025
0,960,-1,0.001812
0,960,-1,0.002188
0,960,-1,0.001775
0,960,-1,0.001763
0,960,-1,0.001687
0,960,-1,0.0017
0,960,-1,0.001663
0,960,-1,0.575396
0,960,-1,0.001975
0,960,-1,0.001663
0,960,-1,0.0017
0,960,-1,0.00155
0,960,-1,0.002337
0,960,-1,0.001625
0,960,-1,0.001812
0,960,-1,0.001725
0,970,-1,0.001563
0,970,-1,0.0021
0,970,-1,0.001787
0,970,-1,0.001625
0,970,-1,0.002526
0,970,-1,0.002375
0,970,-1,0.002288
0,970,-1,0.001513
0,970,-1,0.001737
0,970,-1,0.001987
0,970,-1,0.0016
0,970,-1,0.0017
0,970,-1,0.00185
0,970,-1,0.002238
0,970,-1,0.00245
0,970,-1,0.002425
0,970,-1,0.002575
0,970,-1,0.001963
0,970,-1,0.001763
0,970,-1,0.0018
0,980,-1,0.00165
0,980,-1,0.001875
0,980,-1,0.001825
0,980,-1,0.001725
0,980,-1,0.002062
0,980,-1,0.00185
0,980,-1,0.002013
0,980,-1,0.001663
0,980,-1,0.0016
0,980,-1,0.001688
0,980,-1,0.002512
0,980,-1,0.00175
0,980,-1,0.001938
0,980,-1,0.001675
0,980,-1,0.001425
0,980,-1,0.001775
0,980,-1,0.002412
0,980,-1,0.001537
0,980,-1,0.001675
0,980,-1,0.00195
0,990,-1,0.00205
0,990,-1,0.001975
0,990,-1,0.001662
0,990,-1,0.001975
0,990,-1,0.001625
0,990,-1,0.001975
0,990,-1,0.001875
0,990,-1,0.001912
0,990,-1,0.001775
0,990,-1,0.001613
0,990,-1,0.001813
0,990,-1,0.0017
0,990,-1,0.001788
0,990,-1,0.001688
0,990,-1,0.002012
0,990,-1,0.001762
0,990,-1,0.001725
0,990,-1,0.002
0,990,-1,0.001975
0,990,-1,0.0016
0,1000,-1,0.001812
0,1000,-1,0.00185
0,1000,-1,0.001712
0,1000,-1,0.001662
0,1000,-1,0.00185
0,1000,-1,0.001638
0,1000,-1,0.001813
0,1000,-1,0.001725
0,1000,-1,0.001625
0,1000,-1,0.001638
0,1000,-1,0.001775
0,1000,-1,0.001525
0,1000,-1,0.001887
0,1000,-1,0.001687
0,1000,-1,0.001963
0,1000,-1,0.001925
0,1000,-1,0.002213
0,1000,-1,0.001938
0,1000,-1,0.002163
0,1000,-1,0.00195
10,0,0,0.033338
10,0,0,0.037725
10,0,0,0.028163
10,0,0,0.025663
10,0,0,0.027188
10,0,0,0.034388
10,0,0,0.034238
10,0,0,0.0224
10,0,0,0.021475
10,0,0,0.021112
10,0,0,0.026088
10,0,0,0.027762
10,0,0,0.027113
10,0,0,0.027175
10,0,0,0.028638
10,0,0,0.025038
10,0,0,0.021576
10,0,0,0.020826
10,0,0,0.0236
10,0,0,0.020888
10,10,1,0.062101
10,10,1,0.061326
10,10,1,0.058613
10,10,1,0.054976
10,10,1,0.055639
10,10,1,0.064788
10,10,1,0.061776
10,10,1,0.071151
10,10,1,0.063488
10,10,1,0.058126
10,10,1,0.054263
10,10,1,0.064576
10,10,1,0.067401
10,10,1,0.054913
10,10,1,0.333905
10,10,1,0.061926
10,10,1,0.066751
10,10,1,0.054326
10,10,1,0.060963
10,10,1,0.077626
10,20,2,0.123202
10,20,2,0.108389
10,20,2,0.14439
10,20,2,0.101864
10,20,2,0.102364
10,20,2,0.106426
10,20,2,0.099139
10,20,2,0.110001
10,20,2,0.252854
10,20,2,0.112601
10,20,2,0.110764
10,20,2,0.107014
10,20,2,0.118952
10,20,2,0.099651
10,20,2,0.104289
10,20,2,0.100463
10,20,2,0.106302
10,20,2,0.108964
10,20,2,0.103039
10,20,2,0.106376
10,30,2,0.113877
10,30,2,0.074613
10,30,2,0.074926
10,30,2,0.077801
10,30,2,0.095626
10,30,2,0.098089
10,30,2,0.074226
10,30,2,0.083639
10,30,2,0.083651
10,30,2,0.078426
10,30,2,0.074576
10,30,2,0.083576
10,30,2,0.085301
10,30,2,0.081988
10,30,2,0.095576
10,30,2,0.082376
10,30,2,0.078401
10,30,2,0.086389
10,30,2,0.092189
10,30,2,0.091014
10,40,1,0.123127
10,40,1,0.131189
10,40,1,0.15269
10,40,1,0.136089
10,40,1,0.120552
10,40,1,0.144377
10,40,1,0.73586
10,40,1,0.126415
10,40,1,0.124364
10,40,1,0.120052
10,40,1,0.155577
10,40,1,0.119839
10,40,1,0.125027
10,40,1,0.128277
10,40,1,0.12444
10,40,1,0.130126
10,40,1,0.127301
10,40,1,0.120339
10,40,1,0.148315
10,40,1,0.12404
10,50,2,0.195352
10,50,2,0.19029
10,50,2,0.18784
10,50,2,0.211903
10,50,2,0.18409
10,50,2,0.215853
10,50,2,0.187803
10,50,2,0.191028
10,50,2,0.194065
10,50,2,0.524594
10,50,2,0.189515
10,50,2,0.190665
10,50,2,0.197165
10,50,2,0.200165
10,50,2,0.201603
10,50,2,0.186553
10,50,2,0.186315
10,50,2,0.195565
10,50,2,0.231641
10,50,2,0.207128
10,60,2,0.217315
10,60,2,0.187528
10,60,2,0.163677
10,60,2,0.163002
10,60,2,0.211065
10,60,2,0.167902
10,60,2,0.171115
10,60,2,0.169752
10,60,2,0.198503
10,60,2,0.215978
10,60,2,0.164677
10,60,2,0.191115
10,60,2,0.167227
10,60,2,0.198678
10,60,2,0.167252
10,60,2,0.176503
10,60,2,0.170915
10,60,2,0.169765
10,60,2,0.161977
10,60,2,0.260891
10,70,4,0.15924
10,70,4,0.184778
10,70,4,0.16059
10,70,4,0.184116
10,70,4,0.160964
10,70,4,0.286653
10,70,4,0.290691
10,70,4,2.21537
10,70,4,0.199028
10,70,4,0.259141
10,70,4,0.161577
10,70,4,0.161552
10,70,4,0.154139
10,70,4,0.15539
10,70,4,0.164915
10,70,4,0.155477
10,70,4,0.161827
10,70,4,0.155215
10,70,4,0.155477
10,70,4,0.154027
10,80,-1,0.183302
10,80,-1,0.067289
10,80,-1,0.061413
10,80,-1,0.059763
10,80,-1,0.066675
10,80,-1,0.305592
10,80,-1,0.066963
10,80,-1,0.063964
10,80,-1,0.069301
10,80,-1,0.071338
10,80,-1,0.062776
10,80,-1,0.063713
10,80,-1,0.063938
10,80,-1,0.061313
10,80,-1,0.065513
10,80,-1,0.060426
10,80,-1,0.070989
10,80,-1,0.073601
10,80,-1,0.066751
10,80,-1,0.092264
10,90,-1,0.142602
10,90,-1,0.148927
10,90,-1,0.134739
10,90,-1,0.134277
10,90,-1,0.142377
10,90,-1,0.222053
10,90,-1,0.137514
10,90,-1,0.13809
10,90,-1,0.141377
10,90,-1,0.14449
10,90,-1,0.134265
10,90,-1,0.136339
10,90,-1,0.142165
10,90,-1,0.14004
10,90,-1,0.134239
10,90,-1,0.142839
10,90,-1,5.77898
10,90,-1,0.143889
10,90,-1,0.14154
10,90,-1,0.14204
10,100,-1,0.9163
10,100,-1,0.068938
10,100,-1,0.069451
10,100,-1,0.080251
10,100,-1,0.080326
10,100,-1,0.079126
10,100,-1,0.068563
10,100,-1,0.088726
10,100,-1,0.083039
10,100,-1,0.075764
10,100,-1,0.075726
10,100,-1,0.072239
10,100,-1,0.075388
10,100,-1,0.071513
10,100,-1,0.092076
10,100,-1,0.072663
10,100,-1,0.072788
10,100,-1,0.099901
10,100,-1,0.079639
10,100,-1,0.069138
10,110,2,0.092913
10,110,2,0.111639
10,110,2,0.091564
10,110,2,0.105364
10,110,2,0.093376
10,110,2,0.086626
10,110,2,0.089039
10,110,2,0.100326
10,110,2,0.082364
10,110,2,0.090876
10,110,2,0.088414
10,110,2,0.093714
10,110,2,0.200503
10,110,2,0.088139
10,110,2,0.255478
10,110,2,0.097051
10,110,2,0.081064
10,110,2,0.088551
10,110,2,0.110489
10,110,2,0.089726
10,120,2,0.241616
10,120,2,0.524532
10,120,2,0.281541
10,120,2,0.313267
10,120,2,0.317967
10,120,2,0.241979
10,120,2,0.235966
10,120,2,0.241453
10,120,2,0.381355
10,120,2,0.244053
10,120,2,0.260203
10,120,2,0.240103
10,120,2,0.256066
10,120,2,0.236303
10,120,2,0.379505
10,120,2,0.298792
10,120,2,0.238953
10,120,2,0.241728
10,120,2,0.297517
10,120,2,0.239028
10,130,2,0.087276
10,130,2,0.106901
10,130,2,0.18989
10,130,2,0.075701
10,130,2,0.075663
10,130,2,0.081001
10,130,2,0.078601
10,130,2,0.081889
10,130,2,0.084101
10,130,2,0.081951
10,130,2,0.077739
10,130,2,0.097564
10,130,2,0.080689
10,130,2,0.081164
10,130,2,0.078614
10,130,2,0.074326
10,130,2,0.117539
10,130,2,0.100514
10,130,2,0.081026
10,130,2,0.076301
10,140,5,0.214578
10,140,5,0.201265
10,140,5,0.244003
10,140,5,0.24044
10,140,5,0.198815
10,140,5,0.216716
10,140,5,0.209191
10,140,5,0.202203
10,140,5,0.271917
10,140,5,1.64775
10,140,5,0.360942
10,140,5,0.199228
10,140,5,0.207278
10,140,5,0.201265
10,140,5,0.19379
10,140,5,0.196878
10,140,5,0.200553
10,140,5,0.199152
10,140,5,0.195203
10,140,5,0.193652
10,150,-1,0.105914
10,150,-1,0.102001
10,150,-1,0.122726
10,150,-1,2.49722
10,150,-1,0.117789
10,150,-1,0.104577
10,150,-1,0.099077
10,150,-1,0.121351
10,150,-1,0.102876
10,150,-1,0.096076
10,150,-1,0.099926
10,150,-1,0.103064
10,150,-1,0.17889
10,150,-1,0.095814
10,150,-1,0.107952
10,150,-1,0.103927
10,150,-1,0.140214
10,150,-1,0.110414
10,150,-1,0.110227
10,150,-1,0.120539
10,160,2,0.090414
10,160,2,0.086451
10,160,2,0.099939
10,160,2,0.100089
10,160,2,0.099752
